"cmplnt_num","cmplnt_fr_dt","cmplnt_fr_tm","cmplnt_to_dt","cmplnt_to_tm","addr_pct_cd","rpt_dt","ky_cd","ofns_desc","pd_cd","pd_desc","crm_atpt_cptd_cd","law_cat_cd","boro_nm","loc_of_occur_desc","prem_typ_desc","juris_desc","jurisdiction_code","parks_nm","hadevelopt","housing_psa","x_coord_cd","y_coord_cd","susp_age_group","susp_race","susp_sex","transit_district","latitude","longitude","lat_lon","patrol_boro","station_name","vic_age_group","vic_race","vic_sex"
"10006319","2006-01-04T00:00:00.000","21:06:00","2006-01-04T00:00:00.000","21:15:00","1","2006-01-04T00:00:00.000","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","980240","200825","25-44","ASIAN / PACIFIC ISLANDER","M",,"40.717895","-74.014465","(40.717895, -74.014465)","PATROL BORO MAN SOUTH","(null)","25-44","ASIAN / PACIFIC ISLANDER","F"
"10006320","2006-01-04T00:00:00.000","23:02:00","2006-01-04T00:00:00.000","23:05:00","1","2006-01-04T00:00:00.000","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","982060","201099","(null)","WHITE","M",,"40.718649","-74.0079","(40.718649, -74.0079)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE HISPANIC","F"
"10006322","2005-12-30T00:00:00.000","21:00:00",,"(null)","1","2006-01-04T00:00:00.000","341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","BAR/NIGHT CLUB","N.Y. POLICE DEPT","0","(null)","(null)","(null)","982115","196418","(null)","(null)","(null)",,"40.705799","-74.0077","(40.705799, -74.0077)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","M"
"10006323","2005-12-30T00:00:00.000","15:30:00","2006-01-03T00:00:00.000","06:00:00","1","2006-01-04T00:00:00.000","107","BURGLARY","213","BURGLARY,COMMERCIAL,NIGHT","COMPLETED","FELONY","MANHATTAN","(null)","CONSTRUCTION SITE","PORT AUTHORITY","3","(null)","(null)","(null)","981256","198319","(null)","(null)","(null)",,"40.71101604","-74.0107995","(40.71101604, -74.0107995)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006324","2006-01-05T00:00:00.000","03:43:00","2006-01-05T00:00:00.000","03:44:00","1","2006-01-05T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","MANHATTAN","INSIDE","FERRY/FERRY TERMINAL","N.Y. POLICE DEPT","0","(null)","(null)","(null)","982285","201681","(null)","(null)","(null)",,"40.72025484","-74.00708983","(40.72025484, -74.00708983)","PATROL BORO MAN SOUTH","(null)","18-24","WHITE","F"
"10006325","2006-01-03T00:00:00.000","12:30:00",,"(null)","1","2006-01-04T00:00:00.000","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","MANHATTAN","INSIDE","PUBLIC SCHOOL","N.Y. POLICE DEPT","0","(null)","(null)","(null)","982755","203171","(null)","(null)","(null)",,"40.724335","-74.00539","(40.724335, -74.00539)","PATROL BORO MAN SOUTH","(null)","<18","BLACK HISPANIC","M"
"10006326","2006-01-04T00:00:00.000","13:00:00",,"(null)","1","2006-01-04T00:00:00.000","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","982538","202842","(null)","WHITE HISPANIC","M",,"40.723433","-74.006175","(40.723433, -74.006175)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","M"
"10006328","2006-01-02T00:00:00.000","17:00:00","2006-01-04T00:00:00.000","21:30:00","1","2006-01-05T00:00:00.000","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","981698","203539","25-44","WHITE","M",,"40.725344","-74.009206","(40.725344, -74.009206)","PATROL BORO MAN SOUTH","(null)","45-64","WHITE","F"
"10006330","2006-01-04T00:00:00.000","22:00:00",,"(null)","1","2006-01-05T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","113","MENACING,UNCLASSIFIED","COMPLETED","MISDEMEANOR","MANHATTAN","OPPOSITE OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","980678","196607","25-44","BLACK","M",,"40.706319","-74.012881","(40.706319, -74.012881)","PATROL BORO MAN SOUTH","(null)","25-44","BLACK","F"
"10006331","2005-12-22T00:00:00.000","09:00:00","2006-01-04T00:00:00.000","15:40:00","1","2006-01-04T00:00:00.000","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","MARKHAM GARDENS","(null)","980678","196607","(null)","UNKNOWN","M",,"40.706319","-74.012881","(40.706319, -74.012881)","PATROL BORO MAN SOUTH","(null)","25-44","BLACK","M"
"10006332","2006-01-04T00:00:00.000","17:00:00","2006-01-05T00:00:00.000","04:00:00","1","2006-01-05T00:00:00.000","107","BURGLARY","211","BURGLARY,COMMERCIAL,DAY","COMPLETED","FELONY","MANHATTAN","(null)","CONSTRUCTION SITE","PORT AUTHORITY","3","(null)","(null)","(null)","981256","198319","(null)","(null)","(null)",,"40.71101604","-74.0107995","(40.71101604, -74.0107995)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006337","2006-01-05T00:00:00.000","10:25:00","2006-01-05T00:00:00.000","10:28:00","1","2006-01-05T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","PUBLIC SCHOOL","N.Y. POLICE DEPT","0","(null)","(null)","(null)","982985","203269","18-24","BLACK","F",,"40.724604","-74.004562","(40.724604, -74.004562)","PATROL BORO MAN SOUTH","(null)","18-24","BLACK","F"
"10006338","2005-12-29T00:00:00.000","18:00:00","2006-01-05T00:00:00.000","07:00:00","1","2006-01-05T00:00:00.000","107","BURGLARY","213","BURGLARY,COMMERCIAL,NIGHT","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","983857","203472","(null)","(null)","(null)",,"40.725162","-74.001416","(40.725162, -74.001416)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","M"
"10006340","2006-01-05T00:00:00.000","17:45:00",,"(null)","1","2006-01-05T00:00:00.000","351","CRIMINAL MISCHIEF & RELATED OF","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","MANHATTAN","(null)","TRANSIT - NYC SUBWAY","N.Y. TRANSIT POLICE","1","(null)","(null)","(null)","981349","198508","(null)","BLACK","M","2","40.71153483","-74.01046412","(40.71153483, -74.01046412)","PATROL BORO MAN SOUTH","CHAMBERS ST.-WORLD TRADE CENTE","(null)","UNKNOWN","D"
"10006341","2006-01-05T00:00:00.000","22:26:00","2006-01-05T00:00:00.000","22:43:00","1","2006-01-05T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","BAR/NIGHT CLUB","N.Y. POLICE DEPT","0","(null)","(null)","(null)","982664","203797","(null)","(null)","(null)",,"40.726054","-74.005719","(40.726054, -74.005719)","PATROL BORO MAN SOUTH","(null)","18-24","BLACK","F"
"10006343","2006-01-05T00:00:00.000","20:00:00","2006-01-05T00:00:00.000","21:45:00","1","2006-01-05T00:00:00.000","110","GRAND LARCENY OF MOTOR VEHICLE","441","LARCENY,GRAND OF AUTO","COMPLETED","FELONY","MANHATTAN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","980801","201249","(null)","(null)","(null)",,"40.71905803","-74.0124422","(40.71905803, -74.0124422)","PATROL BORO MAN SOUTH","(null)","25-44","BLACK","M"
"10006344","2006-01-02T00:00:00.000","17:15:00",,"(null)","5","2006-01-02T00:00:00.000","578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","MANHATTAN","INSIDE","STORE UNCLASSIFIED","N.Y. POLICE DEPT","0","(null)","(null)","(null)","985374","199252","(null)","(null)","(null)",,"40.713579","-73.995942","(40.713579, -73.995942)","PATROL BORO MAN SOUTH","(null)","25-44","ASIAN / PACIFIC ISLANDER","M"
"10006346","2006-01-04T00:00:00.000","08:30:00","2006-01-04T00:00:00.000","08:35:00","5","2006-01-04T00:00:00.000","106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","(null)","(null)","599","984474","198615","<18","UNKNOWN","F",,"40.711829","-73.99919","(40.711829, -73.99919)","PATROL BORO MAN SOUTH","(null)","<18","WHITE HISPANIC","F"
"10006351","2005-12-07T00:00:00.000","08:30:00","2005-12-07T00:00:00.000","08:35:00","5","2006-01-05T00:00:00.000","109","GRAND LARCENY","403","LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK","COMPLETED","FELONY","MANHATTAN","INSIDE","BANK","N.Y. POLICE DEPT","0","(null)","(null)","(null)","984521","200577","25-44","ASIAN / PACIFIC ISLANDER","M",,"40.717215","-73.999019","(40.717215, -73.999019)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006354","2006-01-05T00:00:00.000","11:30:00",,"(null)","5","2006-01-05T00:00:00.000","578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","986686","202176","18-24","WHITE HISPANIC","F",,"40.721604","-73.99121","(40.721604, -73.99121)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE HISPANIC","M"
"10006355","2006-01-05T00:00:00.000","19:15:00",,"(null)","5","2006-01-05T00:00:00.000","358","OFFENSES INVOLVING FRAUD","705","FORGERY,ETC.-MISD.","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","CLOTHING/BOUTIQUE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","985780","199735","(null)","(null)","(null)",,"40.714903","-73.99448","(40.714903, -73.99448)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006356","2006-01-05T00:00:00.000","18:30:00",,"(null)","5","2006-01-05T00:00:00.000","358","OFFENSES INVOLVING FRAUD","705","FORGERY,ETC.-MISD.","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","984721","202913","(null)","(null)","(null)",,"40.723628","-73.998298","(40.723628, -73.998298)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006358","2006-01-05T00:00:00.000","23:00:00","2006-01-05T00:00:00.000","23:30:00","5","2006-01-06T00:00:00.000","109","GRAND LARCENY","409","LARCENY,GRAND BY EXTORTION","ATTEMPTED","FELONY","MANHATTAN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","985086","200332","(null)","(null)","(null)",,"40.71654171","-73.99698425","(40.71654171, -73.99698425)","PATROL BORO MAN SOUTH","(null)","45-64","ASIAN / PACIFIC ISLANDER","F"
"10006366","2006-01-05T00:00:00.000","15:48:00","2006-01-05T00:00:00.000","15:50:00","6","2006-01-05T00:00:00.000","117","DANGEROUS DRUGS","515","CONTROLLED SUBSTANCE,SALE 3","COMPLETED","FELONY","MANHATTAN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","984108","206079","(null)","(null)","(null)",,"40.73231587","-74.00051236","(40.73231587, -74.00051236)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","E"
"10006367","2005-12-14T00:00:00.000","10:30:00","2005-12-14T00:00:00.000","14:30:00","6","2006-01-05T00:00:00.000","107","BURGLARY","221","BURGLARY,RESIDENCE,DAY","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","984143","206359","(null)","(null)","(null)",,"40.733085","-74.000385","(40.733085, -74.000385)","PATROL BORO MAN SOUTH","(null)","25-44","ASIAN / PACIFIC ISLANDER","F"
"10006368","2006-01-05T00:00:00.000","16:30:00",,"(null)","6","2006-01-05T00:00:00.000","235","DANGEROUS DRUGS","511","CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","984037","205507","(null)","(null)","(null)",,"40.730748","-74.000768","(40.730748, -74.000768)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","E"
"10006369","2005-01-05T00:00:00.000","16:45:00",,"(null)","6","2006-01-05T00:00:00.000","235","DANGEROUS DRUGS","511","CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","MANHATTAN","(null)","PARK/PLAYGROUND","N.Y. POLICE DEPT","0","(null)","(null)","(null)","984360","205615","(null)","(null)","(null)",,"40.73104231","-73.9996031","(40.73104231, -73.9996031)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","E"
"10006370","2006-01-05T00:00:00.000","16:20:00","2006-01-05T00:00:00.000","17:20:00","6","2006-01-05T00:00:00.000","117","DANGEROUS DRUGS","515","CONTROLLED SUBSTANCE,SALE 3","COMPLETED","FELONY","MANHATTAN","(null)","PARK/PLAYGROUND","N.Y. POLICE DEPT","0","(null)","(null)","(null)","984497","205828","(null)","(null)","(null)",,"40.73162694","-73.99910878","(40.73162694, -73.99910878)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","E"
"10006371","2006-01-05T00:00:00.000","13:45:00",,"(null)","6","2006-01-05T00:00:00.000","105","ROBBERY","398","ROBBERY,PUBLIC PLACE INSIDE","COMPLETED","FELONY","MANHATTAN","INSIDE","CLOTHING/BOUTIQUE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","986012","205639","25-44","BLACK","M",,"40.731111","-73.993642","(40.731111, -73.993642)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006372","2006-01-05T00:00:00.000","07:00:00","2006-01-05T00:00:00.000","15:30:00","6","2006-01-05T00:00:00.000","107","BURGLARY","221","BURGLARY,RESIDENCE,DAY","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","983867","206536","(null)","(null)","(null)",,"40.733572","-74.001378","(40.733572, -74.001378)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","F"
"10006373","2006-01-05T00:00:00.000","08:30:00","2006-01-05T00:00:00.000","19:00:00","6","2006-01-05T00:00:00.000","107","BURGLARY","221","BURGLARY,RESIDENCE,DAY","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","983867","206536","(null)","(null)","(null)",,"40.733572","-74.001378","(40.733572, -74.001378)","PATROL BORO MAN SOUTH","(null)","18-24","ASIAN / PACIFIC ISLANDER","F"
"10006374","2006-01-05T00:00:00.000","11:00:00","2006-01-05T00:00:00.000","22:25:00","6","2006-01-05T00:00:00.000","107","BURGLARY","221","BURGLARY,RESIDENCE,DAY","ATTEMPTED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","983297","205965","(null)","(null)","(null)",,"40.732003","-74.003437","(40.732003, -74.003437)","PATROL BORO MAN SOUTH","(null)","45-64","WHITE","M"
"10006375","2006-01-05T00:00:00.000","12:50:00","2006-01-05T00:00:00.000","13:15:00","6","2006-01-05T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","985323","204347","(null)","(null)","(null)",,"40.727562","-73.996126","(40.727562, -73.996126)","PATROL BORO MAN SOUTH","(null)","45-64","BLACK","M"
"10006376","2006-01-04T00:00:00.000","21:30:00","2006-01-04T00:00:00.000","22:00:00","6","2006-01-05T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","MANHATTAN","INSIDE","BAR/NIGHT CLUB","N.Y. POLICE DEPT","0","(null)","(null)","(null)","984037","205507","(null)","(null)","(null)",,"40.730748","-74.000768","(40.730748, -74.000768)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","F"
"10006377","2006-01-05T00:00:00.000","02:00:00",,"(null)","6","2006-01-05T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","MANHATTAN","(null)","CHAIN STORE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","983985","205857","(null)","(null)","(null)",,"40.73170654","-74.00095616","(40.73170654, -74.00095616)","PATROL BORO MAN SOUTH","(null)","18-24","ASIAN / PACIFIC ISLANDER","F"
"10006378","2006-01-06T00:00:00.000","01:21:00",,"(null)","6","2006-01-06T00:00:00.000","121","CRIMINAL MISCHIEF & RELATED OF","267","MISCHIEF, CRIMINAL 3 & 2, OF M","COMPLETED","FELONY","MANHATTAN","(null)","TAXI (YELLOW LICENSED)","N.Y. POLICE DEPT","0","(null)","(null)","(null)","983551","208788","(null)","(null)","(null)",,"40.73975138","-74.00252241","(40.73975138, -74.00252241)","PATROL BORO MAN SOUTH","(null)","25-44","ASIAN / PACIFIC ISLANDER","M"
"10006379","2006-01-05T00:00:00.000","17:30:00","2006-01-05T00:00:00.000","18:30:00","6","2006-01-05T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","983359","205268","25-44","UNKNOWN","M",,"40.730091","-74.003212","(40.730091, -74.003212)","PATROL BORO MAN SOUTH","(null)","25-44","ASIAN / PACIFIC ISLANDER","F"
"10006380","2006-01-02T00:00:00.000","15:00:00","2006-01-02T00:00:00.000","19:00:00","6","2006-01-05T00:00:00.000","341","PETIT LARCENY","339","LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","MANHATTAN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","985176","204117","(null)","(null)","(null)",,"40.72693062","-73.99665907","(40.72693062, -73.99665907)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006385","2005-10-31T00:00:00.000","23:00:00","2006-01-05T00:00:00.000","03:00:00","6","2006-01-05T00:00:00.000","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","982690","206113","(null)","(null)","(null)",,"40.73241","-74.005629","(40.73241, -74.005629)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","M"
"10006386","2006-01-02T00:00:00.000","19:00:00",,"(null)","6","2006-01-05T00:00:00.000","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","984302","205953","45-64","WHITE","M",,"40.731971","-73.99981","(40.731971, -73.99981)","PATROL BORO MAN SOUTH","(null)","45-64","WHITE","M"
"10006387","2006-01-05T00:00:00.000","08:45:00","2006-01-05T00:00:00.000","23:00:00","6","2006-01-06T00:00:00.000","107","BURGLARY","221","BURGLARY,RESIDENCE,DAY","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","983357","205819","(null)","(null)","(null)",,"40.731604","-74.003219","(40.731604, -74.003219)","PATROL BORO MAN SOUTH","(null)","25-44","UNKNOWN","M"
"10006388","2005-12-29T00:00:00.000","04:00:00","2006-01-03T00:00:00.000","16:50:00","6","2006-01-06T00:00:00.000","109","GRAND LARCENY","401","LARCENY,GRAND BY ACQUIRING LOS","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","982519","205830","(null)","(null)","(null)",,"40.731635","-74.006243","(40.731635, -74.006243)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","F"
"10006389","2006-01-06T00:00:00.000","09:00:00",,"(null)","6","2006-01-06T00:00:00.000","107","BURGLARY","221","BURGLARY,RESIDENCE,DAY","ATTEMPTED","FELONY","MANHATTAN","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","982924","205699","(null)","(null)","(null)",,"40.731273","-74.004783","(40.731273, -74.004783)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","F"
"10006394","2006-01-03T00:00:00.000","19:30:00","2006-01-03T00:00:00.000","21:10:00","7","2006-01-03T00:00:00.000","105","ROBBERY","388","ROBBERY,RESIDENTIAL COMMON AREA","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987198","199204","(null)","(null)","(null)",,"40.713447","-73.989363","(40.713447, -73.989363)","PATROL BORO MAN SOUTH","(null)","18-24","ASIAN / PACIFIC ISLANDER","M"
"10006397","2006-01-04T00:00:00.000","19:21:00","2006-01-04T00:00:00.000","19:23:00","7","2006-01-04T00:00:00.000","235","DANGEROUS DRUGS","567","MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","MANHATTAN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987296","201153","(null)","(null)","(null)",,"40.71879468","-73.98901164","(40.71879468, -73.98901164)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","E"
"10006398","2006-01-05T00:00:00.000","12:00:00","2006-01-05T00:00:00.000","12:20:00","7","2006-01-05T00:00:00.000","105","ROBBERY","384","ROBBERY,POCKETBOOK/CARRIED BAG","COMPLETED","FELONY","MANHATTAN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987521","201066","(null)","BLACK HISPANIC","F",,"40.7185558","-73.98820001","(40.7185558, -73.98820001)","PATROL BORO MAN SOUTH","(null)","45-64","WHITE","F"
"10006399","2006-01-05T00:00:00.000","17:10:00","2006-01-05T00:00:00.000","17:35:00","7","2006-01-05T00:00:00.000","341","PETIT LARCENY","339","LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","VIDEO STORE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987373","201662","(null)","(null)","(null)",,"40.720192","-73.988734","(40.720192, -73.988734)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006400","2006-01-05T00:00:00.000","23:53:00","2006-01-05T00:00:00.000","23:54:00","7","2006-01-06T00:00:00.000","355","OFFENSES AGAINST THE PERSON","115","RECKLESS ENDANGERMENT 2","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987349","201914","(null)","(null)","(null)",,"40.720884","-73.988818","(40.720884, -73.988818)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","M"
"10006401","2005-11-01T00:00:00.000","19:00:00","2005-11-01T00:00:00.000","19:10:00","7","2006-01-05T00:00:00.000","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","989694","200448","25-44","BLACK","M",,"40.71686","-73.980359","(40.71686, -73.980359)","PATROL BORO MAN SOUTH","(null)","45-64","WHITE HISPANIC","M"
"10006402","2006-01-05T00:00:00.000","18:00:00","2006-01-06T00:00:00.000","08:30:00","7","2006-01-06T00:00:00.000","351","CRIMINAL MISCHIEF & RELATED OF","254","MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","MANHATTAN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","989470","199909","(null)","UNKNOWN","U",,"40.71537918","-73.98116997","(40.71537918, -73.98116997)","PATROL BORO MAN SOUTH","(null)","(null)","WHITE","M"
"10006403","2005-12-18T00:00:00.000","14:46:00",,"(null)","7","2006-01-06T00:00:00.000","233","SEX CRIMES","681","CHILD, ENDANGERING WELFARE","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","988917","200245","(null)","UNKNOWN","F",,"40.7163099917327","-73.9831660136947","(40.7163099917327, -73.9831660136947)","PATROL BORO MAN SOUTH","(null)","<18","BLACK","M"
"10006404","2006-01-06T00:00:00.000","10:30:00","2006-01-06T00:00:00.000","10:50:00","7","2006-01-06T00:00:00.000","105","ROBBERY","384","ROBBERY,POCKETBOOK/CARRIED BAG","COMPLETED","FELONY","MANHATTAN","REAR OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","989038","199685","(null)","WHITE HISPANIC","U",,"40.714767","-73.982727","(40.714767, -73.982727)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE HISPANIC","F"
"10006405","2006-01-05T00:00:00.000","22:30:00","2006-01-06T00:00:00.000","08:45:00","7","2006-01-06T00:00:00.000","351","CRIMINAL MISCHIEF & RELATED OF","254","MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","MANHATTAN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","989470","199909","(null)","BLACK","M",,"40.71537918","-73.98116997","(40.71537918, -73.98116997)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","M"
"10006406","2006-01-05T00:00:00.000","23:00:00","2006-01-06T00:00:00.000","11:00:00","7","2006-01-06T00:00:00.000","121","CRIMINAL MISCHIEF & RELATED OF","267","MISCHIEF, CRIMINAL 3 & 2, OF M","COMPLETED","FELONY","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","989112","199436","(null)","UNKNOWN","U",,"40.714084","-73.982461","(40.714084, -73.982461)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE HISPANIC","M"
